Date,Year,Month,Quarter,YearQuarter,YearMonth,Country,Provider,InternetType,MetricType,DownloadSpeed,UploadSpeed,Latency,Jitter,Device,Aggregate Date,Technology
2020-09-01T00:00:00Z,2020,9,3,2020-Q3,2020-09,Kyrgyzstan,All Providers Combined,Cellular,mean,19.82,9.85,NA,NA,NA,Sep-20,cellular
2020-09-01T00:00:00Z,2020,9,3,2020-Q3,2020-09,Kyrgyzstan,All Providers Combined,Cellular,median,15.06,6.6,NA,NA,NA,Sep-20,cellular
2020-09-01T00:00:00Z,2020,9,3,2020-Q3,2020-09,Kyrgyzstan,All Providers Combined,Fixed,mean,44.47,40.25,NA,NA,NA,Sep-20,NA
2020-09-01T00:00:00Z,2020,9,3,2020-Q3,2020-09,Kyrgyzstan,All Providers Combined,Fixed,median,32.73,30.94,NA,NA,NA,Sep-20,NA
2020-10-01T00:00:00Z,2020,10,4,2020-Q4,2020-10,Kyrgyzstan,All Providers Combined,Cellular,mean,19.24,9.78,NA,NA,NA,Oct-20,cellular
2020-10-01T00:00:00Z,2020,10,4,2020-Q4,2020-10,Kyrgyzstan,All Providers Combined,Cellular,median,14.05,6.35,NA,NA,NA,Oct-20,cellular
2020-10-01T00:00:00Z,2020,10,4,2020-Q4,2020-10,Kyrgyzstan,All Providers Combined,Fixed,mean,42.73,38.57,NA,NA,NA,Oct-20,NA
2020-10-01T00:00:00Z,2020,10,4,2020-Q4,2020-10,Kyrgyzstan,All Providers Combined,Fixed,median,29.8,29.82,NA,NA,NA,Oct-20,NA
2020-11-01T00:00:00Z,2020,11,4,2020-Q4,2020-11,Kyrgyzstan,All Providers Combined,Cellular,mean,20.83,10.41,NA,NA,NA,Nov-20,cellular
2020-11-01T00:00:00Z,2020,11,4,2020-Q4,2020-11,Kyrgyzstan,All Providers Combined,Cellular,median,15.4,7.29,NA,NA,NA,Nov-20,cellular
2020-11-01T00:00:00Z,2020,11,4,2020-Q4,2020-11,Kyrgyzstan,All Providers Combined,Fixed,mean,43.63,39.08,NA,NA,NA,Nov-20,NA
2020-11-01T00:00:00Z,2020,11,4,2020-Q4,2020-11,Kyrgyzstan,All Providers Combined,Fixed,median,31.35,29.77,NA,NA,NA,Nov-20,NA
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Kyrgyzstan,All Providers Combined,Cellular,mean,20.75,10.77,NA,NA,NA,Dec-20,cellular
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Kyrgyzstan,All Providers Combined,Cellular,median,15.35,7.67,NA,NA,NA,Dec-20,cellular
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Kyrgyzstan,All Providers Combined,Fixed,mean,42.95,38.97,NA,NA,NA,Dec-20,NA
2020-12-01T00:00:00Z,2020,12,4,2020-Q4,2020-12,Kyrgyzstan,All Providers Combined,Fixed,median,30.38,29.82,NA,NA,NA,Dec-20,NA
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Kyrgyzstan,All Providers Combined,Cellular,mean,21.05,10.92,NA,NA,NA,Jan-21,cellular
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Kyrgyzstan,All Providers Combined,Cellular,median,16.15,7.83,NA,NA,NA,Jan-21,cellular
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Kyrgyzstan,All Providers Combined,Fixed,mean,44.34,39.13,NA,NA,NA,Jan-21,NA
2021-01-01T00:00:00Z,2021,1,1,2021-Q1,2021-01,Kyrgyzstan,All Providers Combined,Fixed,median,32.54,30.41,NA,NA,NA,Jan-21,NA
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Kyrgyzstan,All Providers Combined,Cellular,mean,21.02,11.37,NA,NA,NA,Feb-21,cellular
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Kyrgyzstan,All Providers Combined,Cellular,median,15.86,8.04,NA,NA,NA,Feb-21,cellular
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Kyrgyzstan,All Providers Combined,Fixed,mean,47.17,42.54,NA,NA,NA,Feb-21,NA
2021-02-01T00:00:00Z,2021,2,1,2021-Q1,2021-02,Kyrgyzstan,All Providers Combined,Fixed,median,33.67,31.82,NA,NA,NA,Feb-21,NA
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Kyrgyzstan,All Providers Combined,Cellular,mean,20.6,11.14,NA,NA,NA,Mar-21,cellular
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Kyrgyzstan,All Providers Combined,Cellular,median,14.97,7.37,NA,NA,NA,Mar-21,cellular
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Kyrgyzstan,All Providers Combined,Fixed,mean,46.93,43.97,NA,NA,NA,Mar-21,NA
2021-03-01T00:00:00Z,2021,3,1,2021-Q1,2021-03,Kyrgyzstan,All Providers Combined,Fixed,median,35.52,33.24,NA,NA,NA,Mar-21,NA
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Kyrgyzstan,All Providers Combined,Cellular,mean,24.51,11.8,NA,NA,NA,Apr-21,cellular
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Kyrgyzstan,All Providers Combined,Cellular,median,17.55,8.1,NA,NA,NA,Apr-21,cellular
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Kyrgyzstan,All Providers Combined,Fixed,mean,48.16,45.33,NA,NA,NA,Apr-21,NA
2021-04-01T00:00:00Z,2021,4,2,2021-Q2,2021-04,Kyrgyzstan,All Providers Combined,Fixed,median,38.71,34.99,NA,NA,NA,Apr-21,NA
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Kyrgyzstan,All Providers Combined,Cellular,mean,24.19,11.65,NA,NA,NA,May-21,cellular
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Kyrgyzstan,All Providers Combined,Cellular,median,17.1,7.55,NA,NA,NA,May-21,cellular
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Kyrgyzstan,All Providers Combined,Fixed,mean,46.33,45.37,NA,NA,NA,May-21,NA
2021-05-01T00:00:00Z,2021,5,2,2021-Q2,2021-05,Kyrgyzstan,All Providers Combined,Fixed,median,38.91,34.54,NA,NA,NA,May-21,NA
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Kyrgyzstan,All Providers Combined,Cellular,mean,25.68,11.71,NA,NA,NA,Jun-21,cellular
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Kyrgyzstan,All Providers Combined,Cellular,median,18.3,7.58,NA,NA,NA,Jun-21,cellular
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Kyrgyzstan,All Providers Combined,Fixed,mean,48.57,48.42,NA,NA,NA,Jun-21,NA
2021-06-01T00:00:00Z,2021,6,2,2021-Q2,2021-06,Kyrgyzstan,All Providers Combined,Fixed,median,40.27,35.83,NA,NA,NA,Jun-21,NA
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Kyrgyzstan,All Providers Combined,Cellular,mean,24.92,11.49,NA,NA,NA,Jul-21,cellular
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Kyrgyzstan,All Providers Combined,Cellular,median,17.9,7.58,NA,NA,NA,Jul-21,cellular
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Kyrgyzstan,All Providers Combined,Fixed,mean,47.73,44.91,NA,NA,NA,Jul-21,NA
2021-07-01T00:00:00Z,2021,7,3,2021-Q3,2021-07,Kyrgyzstan,All Providers Combined,Fixed,median,40.29,34.75,NA,NA,NA,Jul-21,NA
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Kyrgyzstan,All Providers Combined,Cellular,mean,24.95,11.85,NA,NA,NA,Aug-21,cellular
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Kyrgyzstan,All Providers Combined,Cellular,median,17.16,7.76,NA,NA,NA,Aug-21,cellular
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Kyrgyzstan,All Providers Combined,Fixed,mean,47.91,46.62,NA,NA,NA,Aug-21,NA
2021-08-01T00:00:00Z,2021,8,3,2021-Q3,2021-08,Kyrgyzstan,All Providers Combined,Fixed,median,39.96,36.22,NA,NA,NA,Aug-21,NA
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Kyrgyzstan,All Providers Combined,Cellular,mean,24.71,12.28,NA,NA,NA,Sep-21,cellular
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Kyrgyzstan,All Providers Combined,Cellular,median,18.05,8.71,NA,NA,NA,Sep-21,cellular
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Kyrgyzstan,All Providers Combined,Fixed,mean,51.07,50.84,NA,NA,NA,Sep-21,NA
2021-09-01T00:00:00Z,2021,9,3,2021-Q3,2021-09,Kyrgyzstan,All Providers Combined,Fixed,median,42.62,39.18,NA,NA,NA,Sep-21,NA
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Kyrgyzstan,All Providers Combined,Cellular,mean,25.57,12.24,NA,NA,NA,Oct-21,cellular
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Kyrgyzstan,All Providers Combined,Cellular,median,17.92,8.33,NA,NA,NA,Oct-21,cellular
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Kyrgyzstan,All Providers Combined,Fixed,mean,50.64,51.12,NA,NA,NA,Oct-21,NA
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Kyrgyzstan,All Providers Combined,Fixed,median,43.51,40.73,NA,NA,NA,Oct-21,NA
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Kyrgyzstan,All Providers Combined,Cellular,mean,23.69,12.74,NA,NA,NA,Nov-21,cellular
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Kyrgyzstan,All Providers Combined,Cellular,median,16.08,9.06,NA,NA,NA,Nov-21,cellular
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Kyrgyzstan,All Providers Combined,Fixed,mean,51,49.96,NA,NA,NA,Nov-21,NA
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Kyrgyzstan,All Providers Combined,Fixed,median,43.86,39.95,NA,NA,NA,Nov-21,NA
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Kyrgyzstan,All Providers Combined,Cellular,mean,23.09,12.39,NA,NA,NA,Dec-21,cellular
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Kyrgyzstan,All Providers Combined,Cellular,median,15.98,8.87,NA,NA,NA,Dec-21,cellular
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Kyrgyzstan,All Providers Combined,Fixed,mean,49.91,49.97,NA,NA,NA,Dec-21,NA
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Kyrgyzstan,All Providers Combined,Fixed,median,43.15,41.5,NA,NA,NA,Dec-21,NA
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Kyrgyzstan,All Providers Combined,Cellular,mean,24.55,12.53,56,23,NA,Jan-22,cellular
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Kyrgyzstan,All Providers Combined,Cellular,median,17.45,8.85,35.9065,8.6614,NA,Jan-22,cellular
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Kyrgyzstan,All Providers Combined,Fixed,mean,49.03,47.98,43,37,NA,Jan-22,NA
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Kyrgyzstan,All Providers Combined,Fixed,median,43.1,40.03,8.3889,3.9625,NA,Jan-22,NA
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Kyrgyzstan,All Providers Combined,Cellular,mean,24.53,13.08,51,21,NA,Feb-22,cellular
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Kyrgyzstan,All Providers Combined,Cellular,median,17.57,9.1,35.7874,8.4416,NA,Feb-22,cellular
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Kyrgyzstan,All Providers Combined,Fixed,mean,50.02,50.36,44,38,NA,Feb-22,NA
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Kyrgyzstan,All Providers Combined,Fixed,median,43.67,41.68,7.8689,3.7625,NA,Feb-22,NA
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Kyrgyzstan,All Providers Combined,Cellular,mean,22.76,12.02,62,24,NA,Mar-22,cellular
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Kyrgyzstan,All Providers Combined,Cellular,median,16.3,8.47,36.9395,8.8853,NA,Mar-22,cellular
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Kyrgyzstan,All Providers Combined,Fixed,mean,52.99,53.77,39,34,NA,Mar-22,NA
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Kyrgyzstan,All Providers Combined,Fixed,median,45.31,42.63,7.1986,3.3417,NA,Mar-22,NA
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Kyrgyzstan,All Providers Combined,Cellular,mean,26.26,13.22,62,24,NA,Apr-22,cellular
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Kyrgyzstan,All Providers Combined,Cellular,median,19.4,9.36,36.234,8.3861,NA,Apr-22,cellular
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Kyrgyzstan,All Providers Combined,Fixed,mean,52.85,53.09,42,34,NA,Apr-22,NA
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Kyrgyzstan,All Providers Combined,Fixed,median,47.19,44.16,7.2889,3.1083,NA,Apr-22,NA
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Kyrgyzstan,All Providers Combined,Cellular,mean,26.61,12.42,64,28,NA,May-22,cellular
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Kyrgyzstan,All Providers Combined,Cellular,median,19.21,8.39,38.1388,9.9231,NA,May-22,cellular
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Kyrgyzstan,All Providers Combined,Fixed,mean,53.12,52.41,40,34,NA,May-22,NA
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Kyrgyzstan,All Providers Combined,Fixed,median,46.38,42.94,7.375,3.35,NA,May-22,NA
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Kyrgyzstan,All Providers Combined,Cellular,mean,28.87,12.93,61,28,NA,Jun-22,cellular
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Kyrgyzstan,All Providers Combined,Cellular,median,20.96,9.06,38.9677,10.5938,NA,Jun-22,cellular
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Kyrgyzstan,All Providers Combined,Fixed,mean,53.26,52.98,38,33,NA,Jun-22,NA
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Kyrgyzstan,All Providers Combined,Fixed,median,46.65,43.95,7.4884,3.5083,NA,Jun-22,NA
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Kyrgyzstan,All Providers Combined,Cellular,mean,29.6,12.31,67,31,NA,Jul-22,cellular
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Kyrgyzstan,All Providers Combined,Cellular,median,20.86,8.39,42.4874,10.6088,NA,Jul-22,cellular
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Kyrgyzstan,All Providers Combined,Fixed,mean,51.5,51.89,41,33,NA,Jul-22,NA
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Kyrgyzstan,All Providers Combined,Fixed,median,44.26,42.36,8.6154,3.7291,NA,Jul-22,NA
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Kyrgyzstan,All Providers Combined,Cellular,mean,31.94,13.21,65,30,NA,Aug-22,cellular
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Kyrgyzstan,All Providers Combined,Cellular,median,20.23,8.74,44.0036,11.0033,NA,Aug-22,cellular
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Kyrgyzstan,All Providers Combined,Fixed,mean,54.01,53.65,38,30,NA,Aug-22,NA
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Kyrgyzstan,All Providers Combined,Fixed,median,48.46,44.5,8.8277,3.7133,NA,Aug-22,NA
2022-09-01T00:00:00Z,2022,9,3,2022-Q3,2022-09,Kyrgyzstan,All Providers Combined,Cellular,mean,31.78,13.9,61,29,NA,Sep-22,cellular
2022-09-01T00:00:00Z,2022,9,3,2022-Q3,2022-09,Kyrgyzstan,All Providers Combined,Cellular,median,19.57,9.95,40.9365,11.167,NA,Sep-22,cellular
2022-09-01T00:00:00Z,2022,9,3,2022-Q3,2022-09,Kyrgyzstan,All Providers Combined,Fixed,mean,51.74,53.25,39,33,NA,Sep-22,NA
2022-09-01T00:00:00Z,2022,9,3,2022-Q3,2022-09,Kyrgyzstan,All Providers Combined,Fixed,median,45.11,44.08,7.2834,3.5354,NA,Sep-22,NA
2022-10-01T00:00:00Z,2022,10,4,2022-Q4,2022-10,Kyrgyzstan,All Providers Combined,Cellular,mean,30.88,13.8,61,29,NA,Oct-22,cellular
2022-10-01T00:00:00Z,2022,10,4,2022-Q4,2022-10,Kyrgyzstan,All Providers Combined,Cellular,median,20.92,10.22,39.6853,11.0892,NA,Oct-22,cellular
2022-10-01T00:00:00Z,2022,10,4,2022-Q4,2022-10,Kyrgyzstan,All Providers Combined,Fixed,mean,51.79,52.61,39,32,NA,Oct-22,NA
2022-10-01T00:00:00Z,2022,10,4,2022-Q4,2022-10,Kyrgyzstan,All Providers Combined,Fixed,median,46.13,44.05,7.2583,3.8291,NA,Oct-22,NA
2022-11-01T00:00:00Z,2022,11,4,2022-Q4,2022-11,Kyrgyzstan,All Providers Combined,Cellular,mean,28.33,12.55,64,28,NA,Nov-22,cellular
2022-11-01T00:00:00Z,2022,11,4,2022-Q4,2022-11,Kyrgyzstan,All Providers Combined,Cellular,median,19.14,8.77,40.0595,11.2355,NA,Nov-22,cellular
2022-11-01T00:00:00Z,2022,11,4,2022-Q4,2022-11,Kyrgyzstan,All Providers Combined,Fixed,mean,54.29,55.5,41,34,NA,Nov-22,NA
2022-11-01T00:00:00Z,2022,11,4,2022-Q4,2022-11,Kyrgyzstan,All Providers Combined,Fixed,median,48.53,46.6,7.243,3.625,NA,Nov-22,NA
2022-12-01T00:00:00Z,2022,12,4,2022-Q4,2022-12,Kyrgyzstan,All Providers Combined,Cellular,mean,28.91,13.01,60,26,NA,Dec-22,cellular
2022-12-01T00:00:00Z,2022,12,4,2022-Q4,2022-12,Kyrgyzstan,All Providers Combined,Cellular,median,19.14,9.41,39.1612,10.3834,NA,Dec-22,cellular
2022-12-01T00:00:00Z,2022,12,4,2022-Q4,2022-12,Kyrgyzstan,All Providers Combined,Fixed,mean,52.6,53.33,39,33,NA,Dec-22,NA
2022-12-01T00:00:00Z,2022,12,4,2022-Q4,2022-12,Kyrgyzstan,All Providers Combined,Fixed,median,47.65,45.83,7.8673,3.9034,NA,Dec-22,NA
2023-01-01T00:00:00Z,2023,1,1,2023-Q1,2023-01,Kyrgyzstan,All Providers Combined,Cellular,mean,28.67,13.07,59,26,NA,Jan-23,cellular
2023-01-01T00:00:00Z,2023,1,1,2023-Q1,2023-01,Kyrgyzstan,All Providers Combined,Cellular,median,18.71,9.24,38.8437,10.231,NA,Jan-23,cellular
2023-01-01T00:00:00Z,2023,1,1,2023-Q1,2023-01,Kyrgyzstan,All Providers Combined,Fixed,mean,53.42,54.78,36,28,NA,Jan-23,NA
2023-01-01T00:00:00Z,2023,1,1,2023-Q1,2023-01,Kyrgyzstan,All Providers Combined,Fixed,median,48.54,46.86,6.7709,3.1875,NA,Jan-23,NA
2023-02-01T00:00:00Z,2023,2,1,2023-Q1,2023-02,Kyrgyzstan,All Providers Combined,Cellular,mean,30.98,14.3,59,25,NA,Feb-23,cellular
2023-02-01T00:00:00Z,2023,2,1,2023-Q1,2023-02,Kyrgyzstan,All Providers Combined,Cellular,median,20.35,10.37,38.1405,9.98,NA,Feb-23,cellular
2023-02-01T00:00:00Z,2023,2,1,2023-Q1,2023-02,Kyrgyzstan,All Providers Combined,Fixed,mean,55.94,56.61,38,31,NA,Feb-23,NA
2023-02-01T00:00:00Z,2023,2,1,2023-Q1,2023-02,Kyrgyzstan,All Providers Combined,Fixed,median,48.37,46.91,6.9652,3.3651,NA,Feb-23,NA
2023-03-01T00:00:00Z,2023,3,1,2023-Q1,2023-03,Kyrgyzstan,All Providers Combined,Cellular,mean,33.89,15.28,56,23,NA,Mar-23,cellular
2023-03-01T00:00:00Z,2023,3,1,2023-Q1,2023-03,Kyrgyzstan,All Providers Combined,Cellular,median,23.7,11.35,37.2073,9.2251,NA,Mar-23,cellular
2023-03-01T00:00:00Z,2023,3,1,2023-Q1,2023-03,Kyrgyzstan,All Providers Combined,Fixed,mean,62,62.35,35,29,NA,Mar-23,NA
2023-03-01T00:00:00Z,2023,3,1,2023-Q1,2023-03,Kyrgyzstan,All Providers Combined,Fixed,median,52.33,49.67,6.2444,2.825,NA,Mar-23,NA
2023-04-01T00:00:00Z,2023,4,2,2023-Q2,2023-04,Kyrgyzstan,All Providers Combined,Cellular,mean,37.29,15.6,58,24,NA,Apr-23,cellular
2023-04-01T00:00:00Z,2023,4,2,2023-Q2,2023-04,Kyrgyzstan,All Providers Combined,Cellular,median,26.12,11.92,36.6371,9.3066,NA,Apr-23,cellular
2023-04-01T00:00:00Z,2023,4,2,2023-Q2,2023-04,Kyrgyzstan,All Providers Combined,Fixed,mean,61.44,63.41,35,29,NA,Apr-23,NA
2023-04-01T00:00:00Z,2023,4,2,2023-Q2,2023-04,Kyrgyzstan,All Providers Combined,Fixed,median,50.95,49.06,6.4641,3,NA,Apr-23,NA
2023-05-01T00:00:00Z,2023,5,2,2023-Q2,2023-05,Kyrgyzstan,All Providers Combined,Cellular,mean,37.3,15.18,58,24,NA,May-23,cellular
2023-05-01T00:00:00Z,2023,5,2,2023-Q2,2023-05,Kyrgyzstan,All Providers Combined,Cellular,median,25.2,11.23,37.4777,9.56,NA,May-23,cellular
2023-05-01T00:00:00Z,2023,5,2,2023-Q2,2023-05,Kyrgyzstan,All Providers Combined,Fixed,mean,58.48,59.44,36,29,NA,May-23,NA
2023-05-01T00:00:00Z,2023,5,2,2023-Q2,2023-05,Kyrgyzstan,All Providers Combined,Fixed,median,51.43,49.69,7.3607,3.1583,NA,May-23,NA
2023-06-01T00:00:00Z,2023,6,2,2023-Q2,2023-06,Kyrgyzstan,All Providers Combined,Cellular,mean,39.28,15.38,58,26,NA,Jun-23,cellular
2023-06-01T00:00:00Z,2023,6,2,2023-Q2,2023-06,Kyrgyzstan,All Providers Combined,Cellular,median,27.44,11.08,37.5685,9.1463,NA,Jun-23,cellular
2023-06-01T00:00:00Z,2023,6,2,2023-Q2,2023-06,Kyrgyzstan,All Providers Combined,Fixed,mean,61.22,61.82,33,27,NA,Jun-23,NA
2023-06-01T00:00:00Z,2023,6,2,2023-Q2,2023-06,Kyrgyzstan,All Providers Combined,Fixed,median,53.12,50.45,6.5387,2.8272,NA,Jun-23,NA
2023-07-01T00:00:00Z,2023,7,3,2023-Q3,2023-07,Kyrgyzstan,All Providers Combined,Cellular,mean,39.36,14.98,65,29,NA,Jul-23,cellular
2023-07-01T00:00:00Z,2023,7,3,2023-Q3,2023-07,Kyrgyzstan,All Providers Combined,Cellular,median,26.92,10.95,39.8558,9.674,NA,Jul-23,cellular
2023-07-01T00:00:00Z,2023,7,3,2023-Q3,2023-07,Kyrgyzstan,All Providers Combined,Fixed,mean,59.19,60.78,32,26,NA,Jul-23,NA
2023-07-01T00:00:00Z,2023,7,3,2023-Q3,2023-07,Kyrgyzstan,All Providers Combined,Fixed,median,51.95,50.59,6.8167,2.9667,NA,Jul-23,NA
2023-08-01T00:00:00Z,2023,8,3,2023-Q3,2023-08,Kyrgyzstan,All Providers Combined,Cellular,mean,40.63,15.64,61,25,NA,Aug-23,cellular
2023-08-01T00:00:00Z,2023,8,3,2023-Q3,2023-08,Kyrgyzstan,All Providers Combined,Cellular,median,28.45,11.15,39.5566,9.4037,NA,Aug-23,cellular
2023-08-01T00:00:00Z,2023,8,3,2023-Q3,2023-08,Kyrgyzstan,All Providers Combined,Fixed,mean,60.32,62.1,32,27,NA,Aug-23,NA
2023-08-01T00:00:00Z,2023,8,3,2023-Q3,2023-08,Kyrgyzstan,All Providers Combined,Fixed,median,52.77,51.95,6.9184,3.1914,NA,Aug-23,NA
2023-09-01T00:00:00Z,2023,9,3,2023-Q3,2023-09,Kyrgyzstan,All Providers Combined,Cellular,mean,38.53,15.08,58,24,NA,Sep-23,cellular
2023-09-01T00:00:00Z,2023,9,3,2023-Q3,2023-09,Kyrgyzstan,All Providers Combined,Cellular,median,26.09,10.84,38.5815,9.7802,NA,Sep-23,cellular
2023-09-01T00:00:00Z,2023,9,3,2023-Q3,2023-09,Kyrgyzstan,All Providers Combined,Fixed,mean,59.09,61.5,36,29,NA,Sep-23,NA
2023-09-01T00:00:00Z,2023,9,3,2023-Q3,2023-09,Kyrgyzstan,All Providers Combined,Fixed,median,52.22,51.72,7.6555,3.275,NA,Sep-23,NA
2023-10-01T00:00:00Z,2023,10,4,2023-Q4,2023-10,Kyrgyzstan,All Providers Combined,Cellular,mean,37.82,15.76,56,27,NA,Oct-23,cellular
2023-10-01T00:00:00Z,2023,10,4,2023-Q4,2023-10,Kyrgyzstan,All Providers Combined,Cellular,median,25.69,12.02,37.4205,10.0001,NA,Oct-23,cellular
2023-10-01T00:00:00Z,2023,10,4,2023-Q4,2023-10,Kyrgyzstan,All Providers Combined,Fixed,mean,62.98,66.86,30,25,NA,Oct-23,NA
2023-10-01T00:00:00Z,2023,10,4,2023-Q4,2023-10,Kyrgyzstan,All Providers Combined,Fixed,median,54.37,53.79,7.0527,2.9784,NA,Oct-23,NA
2023-11-01T00:00:00Z,2023,11,4,2023-Q4,2023-11,Kyrgyzstan,All Providers Combined,Cellular,mean,36.61,15.75,59,27,NA,Nov-23,cellular
2023-11-01T00:00:00Z,2023,11,4,2023-Q4,2023-11,Kyrgyzstan,All Providers Combined,Cellular,median,25.47,12.27,38.6612,10.3221,NA,Nov-23,cellular
2023-11-01T00:00:00Z,2023,11,4,2023-Q4,2023-11,Kyrgyzstan,All Providers Combined,Fixed,mean,63.25,65.6,32,26,NA,Nov-23,NA
2023-11-01T00:00:00Z,2023,11,4,2023-Q4,2023-11,Kyrgyzstan,All Providers Combined,Fixed,median,54.55,53.71,7.0034,2.975,NA,Nov-23,NA
2023-12-01T00:00:00Z,2023,12,4,2023-Q4,2023-12,Kyrgyzstan,All Providers Combined,Cellular,mean,35.98,15.22,57,28,NA,Dec-23,cellular
2023-12-01T00:00:00Z,2023,12,4,2023-Q4,2023-12,Kyrgyzstan,All Providers Combined,Cellular,median,24.43,11.29,37.1308,10.1195,NA,Dec-23,cellular
2023-12-01T00:00:00Z,2023,12,4,2023-Q4,2023-12,Kyrgyzstan,All Providers Combined,Fixed,mean,64.8,66.46,29,25,NA,Dec-23,NA
2023-12-01T00:00:00Z,2023,12,4,2023-Q4,2023-12,Kyrgyzstan,All Providers Combined,Fixed,median,55.21,53.63,6.4935,2.75,NA,Dec-23,NA
2024-01-01T00:00:00Z,2024,1,1,2024-Q1,2024-01,Kyrgyzstan,All Providers Combined,Cellular,mean,38.39,15.31,55,25,NA,Jan-24,cellular
