Date,Year,Month,Quarter,YearQuarter,YearMonth,Country,Provider,InternetType,Technology,MetricType,DownloadSpeed,UploadSpeed,Latency,Jitter,Device,Aggregate Date
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Russia,All Providers Combined,Cellular,cellular,median,17.73,6.89,NA,NA,NA,Oct-21
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Russia,All Providers Combined,Cellular,cellular,mean,29.06,10.25,NA,NA,NA,Oct-21
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Tajikistan,All Providers Combined,Cellular,cellular,median,8.12,4.28,NA,NA,NA,Oct-21
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Tajikistan,All Providers Combined,Cellular,cellular,mean,15.04,7.4,NA,NA,NA,Oct-21
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Uzbekistan,All Providers Combined,Cellular,cellular,median,14.08,7.11,NA,NA,NA,Oct-21
2021-10-01T00:00:00Z,2021,10,4,2021-Q4,2021-10,Uzbekistan,All Providers Combined,Cellular,cellular,mean,19.4,10.11,NA,NA,NA,Oct-21
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Azerbaijan,All Providers Combined,Cellular,cellular,median,28.23,8.24,NA,NA,NA,Nov-21
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Azerbaijan,All Providers Combined,Cellular,cellular,mean,38.56,14.76,NA,NA,NA,Nov-21
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Armenia,All Providers Combined,Cellular,cellular,median,24.27,7.19,NA,NA,NA,Nov-21
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Armenia,All Providers Combined,Cellular,cellular,mean,35.11,11.53,NA,NA,NA,Nov-21
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Belarus,All Providers Combined,Cellular,cellular,median,10.34,4.83,NA,NA,NA,Nov-21
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Belarus,All Providers Combined,Cellular,cellular,mean,19.65,9.8,NA,NA,NA,Nov-21
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Kazakhstan,All Providers Combined,Cellular,cellular,median,18.81,8.33,NA,NA,NA,Nov-21
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Kazakhstan,All Providers Combined,Cellular,cellular,mean,31.25,11.89,NA,NA,NA,Nov-21
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,16.08,9.06,NA,NA,NA,Nov-21
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,23.69,12.74,NA,NA,NA,Nov-21
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Russia,All Providers Combined,Cellular,cellular,median,17.83,7.07,NA,NA,NA,Nov-21
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Russia,All Providers Combined,Cellular,cellular,mean,29.07,10.56,NA,NA,NA,Nov-21
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Tajikistan,All Providers Combined,Cellular,cellular,median,7.57,4.07,NA,NA,NA,Nov-21
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Tajikistan,All Providers Combined,Cellular,cellular,mean,14.54,7.05,NA,NA,NA,Nov-21
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Uzbekistan,All Providers Combined,Cellular,cellular,median,13.67,7.11,NA,NA,NA,Nov-21
2021-11-01T00:00:00Z,2021,11,4,2021-Q4,2021-11,Uzbekistan,All Providers Combined,Cellular,cellular,mean,19.84,10.3,NA,NA,NA,Nov-21
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Azerbaijan,All Providers Combined,Cellular,cellular,median,29.06,8.51,NA,NA,NA,Dec-21
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Azerbaijan,All Providers Combined,Cellular,cellular,mean,38.87,14.94,NA,NA,NA,Dec-21
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Armenia,All Providers Combined,Cellular,cellular,median,25.8,7.74,NA,NA,NA,Dec-21
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Armenia,All Providers Combined,Cellular,cellular,mean,37.26,12.13,NA,NA,NA,Dec-21
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Belarus,All Providers Combined,Cellular,cellular,median,10.74,5.03,NA,NA,NA,Dec-21
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Belarus,All Providers Combined,Cellular,cellular,mean,20.4,9.88,NA,NA,NA,Dec-21
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Kazakhstan,All Providers Combined,Cellular,cellular,median,19.09,8.46,NA,NA,NA,Dec-21
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Kazakhstan,All Providers Combined,Cellular,cellular,mean,31.77,12.04,NA,NA,NA,Dec-21
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,15.98,8.87,NA,NA,NA,Dec-21
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,23.09,12.39,NA,NA,NA,Dec-21
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Russia,All Providers Combined,Cellular,cellular,median,19.06,7.58,NA,NA,NA,Dec-21
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Russia,All Providers Combined,Cellular,cellular,mean,30.43,11.12,NA,NA,NA,Dec-21
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Tajikistan,All Providers Combined,Cellular,cellular,median,7.09,3.89,NA,NA,NA,Dec-21
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Tajikistan,All Providers Combined,Cellular,cellular,mean,14.7,6.93,NA,NA,NA,Dec-21
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Uzbekistan,All Providers Combined,Cellular,cellular,median,13.89,7.44,NA,NA,NA,Dec-21
2021-12-01T00:00:00Z,2021,12,4,2021-Q4,2021-12,Uzbekistan,All Providers Combined,Cellular,cellular,mean,20.47,10.31,NA,NA,NA,Dec-21
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Azerbaijan,All Providers Combined,Cellular,cellular,median,30.96,9.6,34.2083,8.1184,NA,Jan-22
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Azerbaijan,All Providers Combined,Cellular,cellular,mean,41.16,15.2,46,18,NA,Jan-22
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Armenia,All Providers Combined,Cellular,cellular,median,26.23,7.7,30.3366,7.334,NA,Jan-22
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Armenia,All Providers Combined,Cellular,cellular,mean,37.61,11.74,39,17,NA,Jan-22
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Belarus,All Providers Combined,Cellular,cellular,median,11.19,5.32,42.4431,9.7721,NA,Jan-22
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Belarus,All Providers Combined,Cellular,cellular,mean,21.31,10.14,56,23,NA,Jan-22
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Kazakhstan,All Providers Combined,Cellular,cellular,median,18,8.15,50.8116,12.65,NA,Jan-22
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Kazakhstan,All Providers Combined,Cellular,cellular,mean,29.68,11.69,75,38,NA,Jan-22
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,17.45,8.85,35.9065,8.6614,NA,Jan-22
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,24.55,12.53,56,23,NA,Jan-22
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Russia,All Providers Combined,Cellular,cellular,median,19.18,7.47,51.5222,9.5528,NA,Jan-22
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Russia,All Providers Combined,Cellular,cellular,mean,30.69,11.05,67,24,NA,Jan-22
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Tajikistan,All Providers Combined,Cellular,cellular,median,6.43,3.64,45.2342,14.6219,NA,Jan-22
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Tajikistan,All Providers Combined,Cellular,cellular,mean,13.94,6.66,86,41,NA,Jan-22
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Uzbekistan,All Providers Combined,Cellular,cellular,median,13.85,6.62,41.5598,10.3311,NA,Jan-22
2022-01-01T00:00:00Z,2022,1,1,2022-Q1,2022-01,Uzbekistan,All Providers Combined,Cellular,cellular,mean,20.01,9.75,66,31,NA,Jan-22
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Azerbaijan,All Providers Combined,Cellular,cellular,median,30.85,9.29,34.0661,7.6808,NA,Feb-22
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Azerbaijan,All Providers Combined,Cellular,cellular,mean,40.63,15.23,45,17,NA,Feb-22
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Armenia,All Providers Combined,Cellular,cellular,median,24.18,7.78,30.954,7.6704,NA,Feb-22
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Armenia,All Providers Combined,Cellular,cellular,mean,36.16,11.79,41,17,NA,Feb-22
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Belarus,All Providers Combined,Cellular,cellular,median,10.05,5.64,41.9146,9.7061,NA,Feb-22
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Belarus,All Providers Combined,Cellular,cellular,mean,19.33,10.59,59,26,NA,Feb-22
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Kazakhstan,All Providers Combined,Cellular,cellular,median,19.64,8.52,45.6432,11.3823,NA,Feb-22
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Kazakhstan,All Providers Combined,Cellular,cellular,mean,32.48,12.09,67,31,NA,Feb-22
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,17.57,9.1,35.7874,8.4416,NA,Feb-22
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,24.53,13.08,51,21,NA,Feb-22
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Russia,All Providers Combined,Cellular,cellular,median,18.96,7.39,51.0656,9.477,NA,Feb-22
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Russia,All Providers Combined,Cellular,cellular,mean,30.9,11,67,25,NA,Feb-22
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Tajikistan,All Providers Combined,Cellular,cellular,median,8.04,4.29,43.7266,12.8685,NA,Feb-22
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Tajikistan,All Providers Combined,Cellular,cellular,mean,15.52,7.18,82,47,NA,Feb-22
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Uzbekistan,All Providers Combined,Cellular,cellular,median,13.8,7.05,41.9892,10.2728,NA,Feb-22
2022-02-01T00:00:00Z,2022,2,1,2022-Q1,2022-02,Uzbekistan,All Providers Combined,Cellular,cellular,mean,20.13,10.16,69,27,NA,Feb-22
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Azerbaijan,All Providers Combined,Cellular,cellular,median,30.4,8.97,34.5835,7.9734,NA,Mar-22
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Azerbaijan,All Providers Combined,Cellular,cellular,mean,41.18,15.12,48,21,NA,Mar-22
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Armenia,All Providers Combined,Cellular,cellular,median,22.01,8.39,31.6723,8.2242,NA,Mar-22
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Armenia,All Providers Combined,Cellular,cellular,mean,33.48,12.13,42,18,NA,Mar-22
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Belarus,All Providers Combined,Cellular,cellular,median,9.99,5.82,42.9523,10.2482,NA,Mar-22
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Belarus,All Providers Combined,Cellular,cellular,mean,19.66,10.83,60,26,NA,Mar-22
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Kazakhstan,All Providers Combined,Cellular,cellular,median,18.71,8.22,46.8217,11.7349,NA,Mar-22
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Kazakhstan,All Providers Combined,Cellular,cellular,mean,31.73,11.85,70,32,NA,Mar-22
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,16.3,8.47,36.9395,8.8853,NA,Mar-22
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,22.76,12.02,62,24,NA,Mar-22
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Russia,All Providers Combined,Cellular,cellular,median,20.46,7.66,50.6559,9.507,NA,Mar-22
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Russia,All Providers Combined,Cellular,cellular,mean,32.69,11.26,66,25,NA,Mar-22
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Tajikistan,All Providers Combined,Cellular,cellular,median,7.05,4.11,44.2227,13.8829,NA,Mar-22
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Tajikistan,All Providers Combined,Cellular,cellular,mean,15.58,7.2,92,43,NA,Mar-22
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Uzbekistan,All Providers Combined,Cellular,cellular,median,13.27,6.94,43.33,10.3503,NA,Mar-22
2022-03-01T00:00:00Z,2022,3,1,2022-Q1,2022-03,Uzbekistan,All Providers Combined,Cellular,cellular,mean,19.83,10.01,72,29,NA,Mar-22
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Azerbaijan,All Providers Combined,Cellular,cellular,median,32.52,10.14,34.3072,7.4824,NA,Apr-22
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Azerbaijan,All Providers Combined,Cellular,cellular,mean,42.62,16.26,46,15,NA,Apr-22
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Armenia,All Providers Combined,Cellular,cellular,median,24.79,9.97,32.1567,8.1725,NA,Apr-22
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Armenia,All Providers Combined,Cellular,cellular,mean,36.8,13.88,49,19,NA,Apr-22
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Belarus,All Providers Combined,Cellular,cellular,median,10.17,5.66,44.5989,10.8273,NA,Apr-22
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Belarus,All Providers Combined,Cellular,cellular,mean,19.92,10.57,66,29,NA,Apr-22
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Kazakhstan,All Providers Combined,Cellular,cellular,median,20.7,8.92,48.3931,12.4245,NA,Apr-22
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Kazakhstan,All Providers Combined,Cellular,cellular,mean,33.78,12.56,72,36,NA,Apr-22
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,19.4,9.36,36.234,8.3861,NA,Apr-22
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,26.26,13.22,62,24,NA,Apr-22
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Russia,All Providers Combined,Cellular,cellular,median,21.48,7.7,50.2633,9.5912,NA,Apr-22
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Russia,All Providers Combined,Cellular,cellular,mean,33.89,11.44,69,27,NA,Apr-22
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Tajikistan,All Providers Combined,Cellular,cellular,median,7.84,4.16,46.97,13.4987,NA,Apr-22
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Tajikistan,All Providers Combined,Cellular,cellular,mean,17.61,7.23,95,53,NA,Apr-22
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Uzbekistan,All Providers Combined,Cellular,cellular,median,13.67,7.31,45.1002,11.3054,NA,Apr-22
2022-04-01T00:00:00Z,2022,4,2,2022-Q2,2022-04,Uzbekistan,All Providers Combined,Cellular,cellular,mean,20.76,10.37,72,33,NA,Apr-22
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Azerbaijan,All Providers Combined,Cellular,cellular,median,32.17,10.04,36.0157,8.8302,NA,May-22
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Azerbaijan,All Providers Combined,Cellular,cellular,mean,42.61,15.49,49,20,NA,May-22
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Armenia,All Providers Combined,Cellular,cellular,median,21.46,10.02,33.5528,9.0433,NA,May-22
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Armenia,All Providers Combined,Cellular,cellular,mean,33.48,13.85,48,23,NA,May-22
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Belarus,All Providers Combined,Cellular,cellular,median,10.12,5.28,45.5008,12.2479,NA,May-22
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Belarus,All Providers Combined,Cellular,cellular,mean,20.27,10.44,69,36,NA,May-22
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Kazakhstan,All Providers Combined,Cellular,cellular,median,20.56,8.57,49.3843,14.0126,NA,May-22
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Kazakhstan,All Providers Combined,Cellular,cellular,mean,34.64,12.41,73,38,NA,May-22
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,19.21,8.39,38.1388,9.9231,NA,May-22
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,26.61,12.42,64,28,NA,May-22
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Russia,All Providers Combined,Cellular,cellular,median,21.21,7.28,51.8622,10.6879,NA,May-22
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Russia,All Providers Combined,Cellular,cellular,mean,33.72,11.05,70,29,NA,May-22
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Tajikistan,All Providers Combined,Cellular,cellular,median,8.69,3.9,50.8678,16.2667,NA,May-22
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Tajikistan,All Providers Combined,Cellular,cellular,mean,18.3,7.17,96,43,NA,May-22
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Uzbekistan,All Providers Combined,Cellular,cellular,median,13.78,6.83,46.4741,11.3922,NA,May-22
2022-05-01T00:00:00Z,2022,5,2,2022-Q2,2022-05,Uzbekistan,All Providers Combined,Cellular,cellular,mean,20.8,9.96,74,32,NA,May-22
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Azerbaijan,All Providers Combined,Cellular,cellular,median,33.64,10.07,35.3475,8.7641,NA,Jun-22
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Azerbaijan,All Providers Combined,Cellular,cellular,mean,43.84,15.64,49,19,NA,Jun-22
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Armenia,All Providers Combined,Cellular,cellular,median,23.53,10.08,33.2153,8.8775,NA,Jun-22
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Armenia,All Providers Combined,Cellular,cellular,mean,36.32,14.18,51,25,NA,Jun-22
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Belarus,All Providers Combined,Cellular,cellular,median,9.39,4.22,47.1887,12.8966,NA,Jun-22
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Belarus,All Providers Combined,Cellular,cellular,mean,19.81,9.45,73,38,NA,Jun-22
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Kazakhstan,All Providers Combined,Cellular,cellular,median,22.53,8.84,48.7322,13.4869,NA,Jun-22
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Kazakhstan,All Providers Combined,Cellular,cellular,mean,36.98,12.81,74,37,NA,Jun-22
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,20.96,9.06,38.9677,10.5938,NA,Jun-22
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,28.87,12.93,61,28,NA,Jun-22
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Russia,All Providers Combined,Cellular,cellular,median,21.73,7.22,52.4398,10.7645,NA,Jun-22
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Russia,All Providers Combined,Cellular,cellular,mean,34.68,11.03,70,30,NA,Jun-22
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Tajikistan,All Providers Combined,Cellular,cellular,median,9.03,4.13,49.2579,15.4073,NA,Jun-22
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Tajikistan,All Providers Combined,Cellular,cellular,mean,19.5,7.15,90,46,NA,Jun-22
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Uzbekistan,All Providers Combined,Cellular,cellular,median,14.24,6.75,44.8669,11.2478,NA,Jun-22
2022-06-01T00:00:00Z,2022,6,2,2022-Q2,2022-06,Uzbekistan,All Providers Combined,Cellular,cellular,mean,20.98,10.17,75,31,NA,Jun-22
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Azerbaijan,All Providers Combined,Cellular,cellular,median,31.23,9.23,36.0123,8.8089,NA,Jul-22
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Azerbaijan,All Providers Combined,Cellular,cellular,mean,41.93,15.16,50,22,NA,Jul-22
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Armenia,All Providers Combined,Cellular,cellular,median,28.83,9.77,32.2555,8.5083,NA,Jul-22
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Armenia,All Providers Combined,Cellular,cellular,mean,40.41,13.55,48,21,NA,Jul-22
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Belarus,All Providers Combined,Cellular,cellular,median,10.18,4.32,48.1073,13.3506,NA,Jul-22
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Belarus,All Providers Combined,Cellular,cellular,mean,20.66,9.78,73,38,NA,Jul-22
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Kazakhstan,All Providers Combined,Cellular,cellular,median,22.61,8.96,48.7642,13.5534,NA,Jul-22
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Kazakhstan,All Providers Combined,Cellular,cellular,mean,37.91,12.86,74,38,NA,Jul-22
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,20.86,8.39,42.4874,10.6088,NA,Jul-22
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,29.6,12.31,67,31,NA,Jul-22
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Russia,All Providers Combined,Cellular,cellular,median,21.04,6.95,52.8558,11.0681,NA,Jul-22
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Russia,All Providers Combined,Cellular,cellular,mean,34.17,10.71,72,32,NA,Jul-22
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Tajikistan,All Providers Combined,Cellular,cellular,median,8.07,3.77,50.4657,17.3327,NA,Jul-22
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Tajikistan,All Providers Combined,Cellular,cellular,mean,17.06,6.51,99,53,NA,Jul-22
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Uzbekistan,All Providers Combined,Cellular,cellular,median,13.97,6.69,44.3053,11.3818,NA,Jul-22
2022-07-01T00:00:00Z,2022,7,3,2022-Q3,2022-07,Uzbekistan,All Providers Combined,Cellular,cellular,mean,23.76,10.45,76,34,NA,Jul-22
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Azerbaijan,All Providers Combined,Cellular,cellular,median,30.9,8.92,36.6348,9.0227,NA,Aug-22
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Azerbaijan,All Providers Combined,Cellular,cellular,mean,41.32,14.98,54,23,NA,Aug-22
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Armenia,All Providers Combined,Cellular,cellular,median,26.06,8.58,32.4586,8.6905,NA,Aug-22
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Armenia,All Providers Combined,Cellular,cellular,mean,37.44,13.01,50,22,NA,Aug-22
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Belarus,All Providers Combined,Cellular,cellular,median,10.69,5.04,47.6564,12.6241,NA,Aug-22
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Belarus,All Providers Combined,Cellular,cellular,mean,21.66,10.52,72,37,NA,Aug-22
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Kazakhstan,All Providers Combined,Cellular,cellular,median,22.07,8.9,48.3697,13.8388,NA,Aug-22
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Kazakhstan,All Providers Combined,Cellular,cellular,mean,36.9,12.74,74,38,NA,Aug-22
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Kyrgyzstan,All Providers Combined,Cellular,cellular,median,20.23,8.74,44.0036,11.0033,NA,Aug-22
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Kyrgyzstan,All Providers Combined,Cellular,cellular,mean,31.94,13.21,65,30,NA,Aug-22
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Russia,All Providers Combined,Cellular,cellular,median,21.24,7.23,52.5997,11.0385,NA,Aug-22
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Russia,All Providers Combined,Cellular,cellular,mean,34.72,11.01,71,32,NA,Aug-22
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Tajikistan,All Providers Combined,Cellular,cellular,median,7.79,4.63,55.216,20.193,NA,Aug-22
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Tajikistan,All Providers Combined,Cellular,cellular,mean,16.47,7.22,96,50,NA,Aug-22
2022-08-01T00:00:00Z,2022,8,3,2022-Q3,2022-08,Uzbekistan,All Providers Combined,Cellular,cellular,median,15.07,7.6,44.6527,11.0676,NA,Aug-22
